erpid,year,month,region,inn,ogrn,organization_name,type_name,kind_knm,start_date,end_date,foiv,reasons,risk_category
78220041000101008151,2022,3,Санкт-Петербург,4713005312,1024701706897,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'СЛАНЦЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 2',Плановое КНМ,Выездная проверка,2022-03-01,2022-03-15,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101010120,2022,1,Санкт-Петербург,4720010828,1024702182218,МУНИЦИПАЛЬНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ДЕТСКИЙ САД №2 'РАДУГА',Плановое КНМ,Выездная проверка,2022-01-10,2022-01-21,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101010676,2022,2,Санкт-Петербург,4720014830,1024702182526,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ГОСТИЛИЦКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА' ИМЕНИ ПОТЕМКИНОЙ ТАТЬЯНЫ БОРИСОВНЫ,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101011121,2022,3,Санкт-Петербург,4706014394,1024701335570,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'МГИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА',Плановое КНМ,Выездная проверка,2022-03-28,2022-04-08,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101012823,2022,2,Санкт-Петербург,4720010835,1024702182328,МУНИЦИПАЛЬНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ДЕТСКИЙ САД №7 'ЛАСТОЧКА',Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101016568,2022,6,Санкт-Петербург,4712014184,1024701650577,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'КОММУНАРСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА',Плановое КНМ,Выездная проверка,2022-06-06,2022-06-20,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля периода времени с даты иного события, установленного федеральным законом о виде контроля, положением о виде контроля, которое ведет к возникновению объекта контроля",1
78220041000101013064,2022,1,Санкт-Петербург,4710003532,1024701559123,ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО 'ЛУЖСКИЙ АБРАЗИВНЫЙ ЗАВОД',Плановое КНМ,Выездная проверка,2022-01-17,2022-01-28,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",2
78220041000101014636,2022,6,Санкт-Петербург,4712013705,1024701647816,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ'ДЖАТИЕВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА',Плановое КНМ,Выездная проверка,2022-06-06,2022-06-20,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля периода времени с даты иного события, установленного федеральным законом о виде контроля, положением о виде контроля, которое ведет к возникновению объекта контроля",1
78220041000101014790,2022,5,Санкт-Петербург,4715006960,1024701851294,МУНИЦИПАЛЬНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ДЕТСКИЙ САД РАДУГА',Плановое КНМ,Выездная проверка,2022-05-18,2022-05-31,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101015104,2022,8,Санкт-Петербург,4715000461,1024701850414,МУНИЦИПАЛЬНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ 'ДЕТСКИЙ САД РОССИЯНОЧКА',Плановое КНМ,Выездная проверка,2022-08-15,2022-08-26,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
